tf,ub,lb,fast,aa,bb,cc,dd,ee,ff,gg,hh,multiplier,net_profit,drawdown,score
910,1.0,1.2000000000000002,80,3,2,3,5,8,10,12,15,60,0,0,1.0806121318220323
860,0.5,2.8000000000000003,80,2,2,3,4,5,10,12,15,60,0,0,1.080256943675165
580,0.8,2.9000000000000004,90,4,2,3,4,5,10,12,15,60,0,0,1.0796063291951694
900,0.4,1.2000000000000002,60,4,2,3,5,6,10,12,15,60,0,0,1.0791790431226145
890,2.9000000000000004,1.7000000000000002,20,4,2,3,4,7,10,12,15,60,0,0,1.0791366538082576
910,1.5000000000000002,1.5000000000000002,40,4,2,3,4,7,10,12,15,60,0,0,1.0777347121317815
740,1.2000000000000002,0.2,60,4,2,3,4,8,10,12,15,60,0,0,1.0774189375181118
820,2.5000000000000004,0.2,40,4,2,3,5,7,10,12,15,60,0,0,1.0773495988756805
960,0.8,0.9,20,4,2,3,5,8,10,12,15,60,0,0,1.0771328622342915
580,2.3000000000000003,0.9,50,2,2,3,5,6,10,12,15,60,0,0,1.0771323262347248
890,2.5000000000000004,1.2000000000000002,70,5,2,3,5,6,10,12,15,60,0,0,1.0766869246822397
660,2.0,1.6,50,4,2,3,5,7,10,12,15,60,0,0,1.0766265249264355
560,1.7000000000000002,2.6,80,3,2,3,5,8,10,12,15,60,0,0,1.07650220073214
920,1.0,1.4,80,4,2,3,4,8,10,12,15,60,0,0,1.0763375813902212
680,0.7000000000000001,0.4,70,4,2,3,5,6,10,12,15,60,0,0,1.075691063072259
880,0.9,1.9,70,3,2,3,4,5,10,12,15,60,0,0,1.0755530181315895
890,2.6,1.1,30,4,2,3,5,7,10,12,15,60,0,0,1.0752439501082154
670,2.7,2.4000000000000004,90,5,2,3,4,6,10,12,15,60,0,0,1.0747706218562891
600,1.5000000000000002,1.0,30,5,2,3,4,6,10,12,15,60,0,0,1.0746077178258628
480,1.8000000000000005,2.4000000000000004,30,5,2,3,4,5,10,12,15,60,0,0,1.0745584618892166
600,1.3000000000000005,1.9,70,4,2,3,5,6,10,12,15,60,0,0,1.0742741897698072
500,2.5000000000000004,2.2,60,4,2,3,5,7,10,12,15,60,0,0,1.0742355854490857
680,2.0,2.0,30,3,2,3,4,6,10,12,15,60,0,0,1.0736871503587264
470,2.3000000000000003,2.0,70,4,2,3,4,8,10,12,15,60,0,0,1.0729205982741972
730,2.5000000000000004,1.2000000000000002,30,3,2,3,4,6,10,12,15,60,0,0,1.072476598633652
550,0.8,1.3000000000000005,40,3,2,3,5,7,10,12,15,60,0,0,1.072328370524572
960,0.8,0.1,40,2,2,3,4,8,10,12,15,60,0,0,1.0721533024864356
770,2.6,0.9,90,4,2,3,5,8,10,12,15,60,0,0,1.0716985642566832
590,1.4,2.5000000000000004,90,4,2,3,4,6,10,12,15,60,0,0,1.0710153999245842
880,1.4,1.2000000000000002,40,5,2,3,4,7,10,12,15,60,0,0,1.0696574583465273
930,1.0,1.0,40,2,2,3,4,6,10,12,15,60,0,0,1.0689871041997203
910,1.4,0.6,30,2,2,3,4,6,10,12,15,60,0,0,1.0689248018035526
880,1.4,1.5000000000000002,30,2,2,3,5,8,10,12,15,60,0,0,1.068897158381462
720,2.4000000000000004,0.6,50,3,2,3,4,6,10,12,15,60,0,0,1.0687594753816747
950,2.4000000000000004,0.8,10,5,2,3,5,7,10,12,15,60,0,0,1.0670249415026487
590,2.7,1.7000000000000002,60,4,2,3,5,8,10,12,15,60,0,0,1.0669587188097909
750,1.1,0.2,60,4,2,3,4,8,10,12,15,60,0,0,1.066861229879211
750,1.2000000000000002,1.3000000000000005,20,5,2,3,5,6,10,12,15,60,0,0,1.0664795279450812
860,1.0,1.4,70,5,2,3,4,8,10,12,15,60,0,0,1.0659779850133888
740,2.6,2.6,60,4,2,3,5,6,10,12,15,60,0,0,1.0648757090731713
920,0.5,1.9,90,4,2,3,5,8,10,12,15,60,0,0,1.0645630969705913
910,1.6,0.4,50,2,2,3,4,7,10,12,15,60,0,0,1.06424375162665
800,1.1,2.2,70,4,2,3,5,7,10,12,15,60,0,0,1.0637869283626755
460,1.9,0.2,40,3,2,3,5,8,10,12,15,60,0,0,1.0637086408043808
840,2.9000000000000004,0.9,20,3,2,3,4,7,10,12,15,60,0,0,1.0629788750208935
850,0.1,0.4,30,4,2,3,5,7,10,12,15,60,0,0,1.0626063824444405
760,2.2,2.3000000000000003,80,3,2,3,4,6,10,12,15,60,0,0,1.0624648475771867
400,0.6,1.7000000000000002,70,3,2,3,4,7,10,12,15,60,0,0,1.0621089465442053
530,0.8,2.9000000000000004,80,5,2,3,4,8,10,12,15,60,0,0,1.0616544430672277
870,2.1,0.5,10,4,2,3,4,7,10,12,15,60,0,0,1.061328953104312
480,1.9,1.5000000000000002,70,5,2,3,4,7,10,12,15,60,0,0,1.0612078490808134
820,2.8000000000000003,0.5,50,2,2,3,4,6,10,12,15,60,0,0,1.0600431682438436
710,1.4,0.6,30,2,2,3,5,7,10,12,15,60,0,0,1.059548538969583
640,1.1,1.0,90,5,2,3,4,6,10,12,15,60,0,0,1.0595458367799548
850,2.5000000000000004,1.4,50,2,2,3,4,6,10,12,15,60,0,0,1.0593004374450614
530,0.8,2.0,60,3,2,3,5,8,10,12,15,60,0,0,1.059047514772263
760,1.9,2.3000000000000003,50,4,2,3,5,7,10,12,15,60,0,0,1.0587967085344163
440,2.8000000000000003,1.1,40,5,2,3,5,8,10,12,15,60,0,0,1.0587854052736505
960,0.8,0.5,20,2,2,3,4,5,10,12,15,60,0,0,1.0587733661597212
590,2.9000000000000004,1.9,80,4,2,3,5,7,10,12,15,60,0,0,1.05752853522991
900,2.3000000000000003,1.8000000000000005,30,5,2,3,4,5,10,12,15,60,0,0,1.0573642389810347
910,1.4,2.6,90,2,2,3,4,6,10,12,15,60,0,0,1.0572782458125165
840,0.7000000000000001,1.1,40,2,2,3,4,6,10,12,15,60,0,0,1.0571576133211082
830,2.4000000000000004,2.0,80,3,2,3,5,8,10,12,15,60,0,0,1.057116159715453
960,1.9,0.9,20,3,2,3,4,6,10,12,15,60,0,0,1.056895400829966
760,0.8,2.1,30,2,2,3,5,7,10,12,15,60,0,0,1.0568800787934527
690,2.3000000000000003,1.1,40,3,2,3,4,6,10,12,15,60,0,0,1.0568401493914743
470,2.4000000000000004,2.2,60,4,2,3,4,8,10,12,15,60,0,0,1.0568096152425994
880,2.5000000000000004,0.6,20,3,2,3,4,8,10,12,15,60,0,0,1.0562614359204303
600,0.2,2.5000000000000004,80,3,2,3,5,6,10,12,15,60,0,0,1.0561862016123815
480,1.6,2.5000000000000004,30,5,2,3,4,5,10,12,15,60,0,0,1.05611932155903
640,1.6,1.2000000000000002,20,3,2,3,4,5,10,12,15,60,0,0,1.0558426394370275
980,0.6,0.8,60,4,2,3,4,5,10,12,15,60,0,0,1.0555381810055946
850,2.0,0.5,30,2,2,3,5,8,10,12,15,60,0,0,1.0553785969354097
620,0.4,1.8000000000000005,60,2,2,3,4,8,10,12,15,60,0,0,1.0550114906889143
720,1.2000000000000002,1.7000000000000002,80,3,2,3,4,7,10,12,15,60,0,0,1.0546014701021105
940,1.5000000000000002,0.3,30,2,2,3,4,7,10,12,15,60,0,0,1.053999023959092
570,2.2,1.6,50,4,2,3,4,8,10,12,15,60,0,0,1.053749226565171
850,0.8,1.4,90,5,2,3,4,8,10,12,15,60,0,0,1.0536817414514452
950,0.6,0.4,10,2,2,3,5,8,10,12,15,60,0,0,1.0536561272725746
810,2.2,2.2,80,2,2,3,5,7,10,12,15,60,0,0,1.0535131940337423
460,2.5000000000000004,2.2,60,4,2,3,4,8,10,12,15,60,0,0,1.0528621295569125
750,1.8000000000000005,1.8000000000000005,40,3,2,3,4,6,10,12,15,60,0,0,1.0528015215260949
500,1.8000000000000005,2.5000000000000004,30,5,2,3,4,5,10,12,15,60,0,0,1.052578322868878
880,0.8,1.2000000000000002,40,2,2,3,4,7,10,12,15,60,0,0,1.0519581032031036
580,0.6,0.3,80,4,2,3,4,5,10,12,15,60,0,0,1.051685441350942
620,2.1,2.7,70,5,2,3,4,6,10,12,15,60,0,0,1.0516378179392158
590,2.0,1.8000000000000005,60,4,2,3,4,8,10,12,15,60,0,0,1.0516137466179665
640,2.3000000000000003,1.8000000000000005,60,4,2,3,4,8,10,12,15,60,0,0,1.051122446058942
810,0.6,0.7000000000000001,80,2,2,3,4,7,10,12,15,60,0,0,1.0507998033741666
450,1.9,0.1,50,3,2,3,4,7,10,12,15,60,0,0,1.0506505769377894
390,0.3,2.6,70,2,2,3,4,6,10,12,15,60,0,0,1.050483959403969
690,2.4000000000000004,0.1,50,3,2,3,4,6,10,12,15,60,0,0,1.050404826197355
980,0.8,1.7000000000000002,20,4,2,3,5,8,10,12,15,60,0,0,1.050311341381508
810,0.7000000000000001,0.7000000000000001,90,2,2,3,4,5,10,12,15,60,0,0,1.0500411942861363
510,1.7000000000000002,2.6,30,5,2,3,4,5,10,12,15,60,0,0,1.049693783925295
820,1.3000000000000005,0.5,50,5,2,3,4,5,10,12,15,60,0,0,1.0496705871081666
800,1.2000000000000002,1.1,40,2,2,3,4,6,10,12,15,60,0,0,1.0496094084870942
880,1.5000000000000002,2.5000000000000004,90,3,2,3,4,5,10,12,15,60,0,0,1.0495871333976263
720,2.2,1.4,90,5,2,3,5,6,10,12,15,60,0,0,1.0490848777594348
940,1.0,1.2000000000000002,50,5,2,3,5,8,10,12,15,60,0,0,1.0489596592148946
960,1.3000000000000005,0.3,90,5,2,3,4,5,10,12,15,60,0,0,1.0483436161940136
850,0.9,2.4000000000000004,80,3,2,3,5,7,10,12,15,60,0,0,1.0482224853615818
510,1.5000000000000002,0.8,40,4,2,3,4,8,10,12,15,60,0,0,1.048068088037728
710,2.9000000000000004,2.0,90,5,2,3,4,7,10,12,15,60,0,0,1.0478486716235744
340,2.4000000000000004,1.4,70,4,2,3,4,7,10,12,15,60,0,0,1.047059266805901
830,0.3,0.3,90,3,2,3,4,7,10,12,15,60,0,0,1.0467172582786453
910,2.3000000000000003,2.1,20,2,2,3,4,5,10,12,15,60,0,0,1.0465496167547996
910,2.2,0.9,80,2,2,3,5,8,10,12,15,60,0,0,1.0465237093810775
890,0.7000000000000001,0.1,60,3,2,3,5,8,10,12,15,60,0,0,1.046507718888468
860,2.0,1.6,80,4,2,3,5,8,10,12,15,60,0,0,1.0464248435992765
730,2.5000000000000004,1.5000000000000002,30,2,2,3,4,6,10,12,15,60,0,0,1.04613500092975
840,2.0,0.9,30,5,2,3,5,8,10,12,15,60,0,0,1.0458398319750764
740,1.7000000000000002,2.5000000000000004,30,5,2,3,4,6,10,12,15,60,0,0,1.0455793607226689
910,1.2000000000000002,1.5000000000000002,30,4,2,3,5,8,10,12,15,60,0,0,1.0449038195140596
670,1.1,2.1,80,4,2,3,4,6,10,12,15,60,0,0,1.0445730189309577
650,2.1,2.2,20,3,2,3,4,6,10,12,15,60,0,0,1.0445621910902516
460,1.6,2.3000000000000003,30,5,2,3,4,5,10,12,15,60,0,0,1.0442713521603737
800,0.7000000000000001,1.3000000000000005,60,5,2,3,5,8,10,12,15,60,0,0,1.044117929029376
500,2.2,2.0,70,5,2,3,4,7,10,12,15,60,0,0,1.0439474383476506
600,1.5000000000000002,0.9,60,5,2,3,4,6,10,12,15,60,0,0,1.0432500465152874
900,1.8000000000000005,0.8,10,4,2,3,4,8,10,12,15,60,0,0,1.0432451005522108
570,1.8000000000000005,0.3,30,4,2,3,5,7,10,12,15,60,0,0,1.0429029842374804
480,1.4,1.7000000000000002,30,4,2,3,4,7,10,12,15,60,0,0,1.0427301134765965
580,1.9,1.2000000000000002,50,3,2,3,4,6,10,12,15,60,0,0,1.0426480768713802
610,2.6,1.7000000000000002,80,4,2,3,5,7,10,12,15,60,0,0,1.042436300241572
840,2.4000000000000004,1.2000000000000002,90,2,2,3,5,7,10,12,15,60,0,0,1.0423987251642126
860,2.5000000000000004,1.7000000000000002,90,4,2,3,5,6,10,12,15,60,0,0,1.0422712947044217
410,0.3,2.3000000000000003,70,2,2,3,4,6,10,12,15,60,0,0,1.0417147623356993
990,2.9000000000000004,2.9000000000000004,90,5,2,3,5,8,10,12,15,60,0,0,1.0416212236952036
470,1.9,2.0,40,4,2,3,4,7,10,12,15,60,0,0,1.041565522427322
560,0.6,0.5,80,5,2,3,4,5,10,12,15,60,0,0,1.041300243732353
500,1.5000000000000002,1.0,30,4,2,3,4,8,10,12,15,60,0,0,1.0403985401909834
580,2.8000000000000003,1.7000000000000002,80,5,2,3,4,7,10,12,15,60,0,0,1.0403828622399276
470,1.5000000000000002,0.3,40,3,2,3,5,8,10,12,15,60,0,0,1.0403316896108012
510,2.8000000000000003,0.3,80,4,2,3,4,5,10,12,15,60,0,0,1.0397248893147697
580,1.4,0.2,40,5,2,3,5,7,10,12,15,60,0,0,1.0393824347207157
460,2.4000000000000004,2.0,60,4,2,3,4,8,10,12,15,60,0,0,1.039244987126411
620,2.2,1.2000000000000002,70,2,2,3,5,7,10,12,15,60,0,0,1.0392332871338816
590,1.4,2.5000000000000004,60,5,2,3,4,8,10,12,15,60,0,0,1.039039047980365
840,0.4,2.0,90,3,2,3,4,5,10,12,15,60,0,0,1.0388629423202675
710,0.4,1.8000000000000005,70,2,2,3,5,7,10,12,15,60,0,0,1.0388577248815816
890,0.7000000000000001,0.1,60,4,2,3,5,8,10,12,15,60,0,0,1.03885302229696
500,2.7,2.2,60,5,2,3,4,6,10,12,15,60,0,0,1.038711263267527
610,2.2,1.6,60,4,2,3,4,8,10,12,15,60,0,0,1.038185360501484
640,0.7000000000000001,1.3000000000000005,60,5,2,3,4,8,10,12,15,60,0,0,1.037867225757268
600,2.8000000000000003,1.8000000000000005,70,2,2,3,5,6,10,12,15,60,0,0,1.0377567385702249
620,2.2,1.6,50,4,2,3,4,8,10,12,15,60,0,0,1.0372139469218724
700,1.2000000000000002,1.1,70,2,2,3,4,8,10,12,15,60,0,0,1.036928001146994
450,2.0,2.3000000000000003,30,5,2,3,4,5,10,12,15,60,0,0,1.0368759134771772
660,2.8000000000000003,1.1,50,3,2,3,4,7,10,12,15,60,0,0,1.0367529323799642
950,0.4,1.9,70,4,2,3,5,7,10,12,15,60,0,0,1.036616687251759
790,1.2000000000000002,0.1,70,2,2,3,4,7,10,12,15,60,0,0,1.0362569454837969
830,1.2000000000000002,1.0,60,5,2,3,4,6,10,12,15,60,0,0,1.0360468150634905
830,1.1,1.3000000000000005,90,5,2,3,4,7,10,12,15,60,0,0,1.0359406415188164
630,2.5000000000000004,0.9,30,3,2,3,4,7,10,12,15,60,0,0,1.0346606423535785
700,0.3,1.4,70,2,2,3,4,6,10,12,15,60,0,0,1.034186234515587
650,2.4000000000000004,2.1,90,4,2,3,5,8,10,12,15,60,0,0,1.033826075223137
540,2.1,1.8000000000000005,80,5,2,3,4,7,10,12,15,60,0,0,1.033097154109437
950,2.8000000000000003,1.3000000000000005,10,4,2,3,4,6,10,12,15,60,0,0,1.0330115561958322
840,2.4000000000000004,0.6,10,2,2,3,4,7,10,12,15,60,0,0,1.0325168908536024
610,2.9000000000000004,2.4000000000000004,60,3,2,3,4,8,10,12,15,60,0,0,1.0314305808341984
910,2.4000000000000004,1.9,30,5,2,3,4,5,10,12,15,60,0,0,1.031377380003826
620,2.6,1.7000000000000002,80,4,2,3,5,7,10,12,15,60,0,0,1.0313270920428463
420,1.7000000000000002,2.4000000000000004,30,5,2,3,4,5,10,12,15,60,0,0,1.031186104734934
950,2.5000000000000004,0.5,90,2,2,3,5,8,10,12,15,60,0,0,1.0311220964053642
960,2.8000000000000003,0.5,40,4,2,3,4,5,10,12,15,60,0,0,1.0310464586828816
970,1.6,1.3000000000000005,10,4,2,3,4,8,10,12,15,60,0,0,1.0308287723433829
910,2.4000000000000004,1.3000000000000005,50,5,2,3,4,8,10,12,15,60,0,0,1.030702866659467
450,1.7000000000000002,2.3000000000000003,30,5,2,3,4,5,10,12,15,60,0,0,1.0302003278963785
930,0.2,2.1,60,4,2,3,5,7,10,12,15,60,0,0,1.0301296250782386
660,0.2,2.8000000000000003,80,3,2,3,4,7,10,12,15,60,0,0,1.0300846059074382
600,2.9000000000000004,2.2,60,5,2,3,4,6,10,12,15,60,0,0,1.0299506576997135
950,1.4,1.1,30,4,2,3,5,6,10,12,15,60,0,0,1.0293011403321348
690,2.9000000000000004,0.4,60,3,2,3,4,6,10,12,15,60,0,0,1.0291933142002856
810,2.6,2.6,60,4,2,3,4,7,10,12,15,60,0,0,1.028980955170252
670,2.2,1.3000000000000005,90,5,2,3,5,8,10,12,15,60,0,0,1.027660843492575
950,1.9,2.7,20,4,2,3,4,6,10,12,15,60,0,0,1.027648253374282
800,2.9000000000000004,1.2000000000000002,40,3,2,3,5,6,10,12,15,60,0,0,1.0272767740253146
890,1.6,2.6,90,2,2,3,4,6,10,12,15,60,0,0,1.0270535591148255
770,2.9000000000000004,1.1,90,4,2,3,5,8,10,12,15,60,0,0,1.0270042484187638
780,2.9000000000000004,1.2000000000000002,50,3,2,3,4,6,10,12,15,60,0,0,1.026998789295618
860,1.9,1.3000000000000005,70,4,2,3,5,8,10,12,15,60,0,0,1.0268772312371413
890,1.3000000000000005,0.5,50,4,2,3,5,8,10,12,15,60,0,0,1.0268135541723744
630,2.2,1.7000000000000002,90,4,2,3,5,7,10,12,15,60,0,0,1.0267645015003606
470,2.2,2.2,60,4,2,3,4,8,10,12,15,60,0,0,1.0265846706711712
970,2.1,1.8000000000000005,40,2,2,3,4,7,10,12,15,60,0,0,1.026473913400419
510,2.3000000000000003,1.7000000000000002,70,5,2,3,4,7,10,12,15,60,0,0,1.0259687396149202
420,0.4,2.6,70,2,2,3,4,6,10,12,15,60,0,0,1.0257554795790458
800,1.3000000000000005,1.5000000000000002,70,3,2,3,4,8,10,12,15,60,0,0,1.025303380124624
580,2.1,1.7000000000000002,50,4,2,3,4,8,10,12,15,60,0,0,1.0251834774797044
820,0.6,0.6,90,3,2,3,4,6,10,12,15,60,0,0,1.0249890506493202
800,2.7,2.3000000000000003,80,3,2,3,5,8,10,12,15,60,0,0,1.024554883730845
620,1.8000000000000005,1.2000000000000002,50,3,2,3,4,6,10,12,15,60,0,0,1.024281334620221
950,0.7000000000000001,1.4,90,5,2,3,4,8,10,12,15,60,0,0,1.0234836379049537
500,2.4000000000000004,2.0,70,4,2,3,4,8,10,12,15,60,0,0,1.0232841688194754
620,0.4,1.9,60,2,2,3,4,8,10,12,15,60,0,0,1.0232833286405925
550,2.5000000000000004,1.1,50,3,2,3,5,7,10,12,15,60,0,0,1.0225007356713205
840,2.4000000000000004,0.7000000000000001,50,2,2,3,4,6,10,12,15,60,0,0,1.0221749852805726
910,0.7000000000000001,1.7000000000000002,90,2,2,3,4,7,10,12,15,60,0,0,1.0220159780893496
950,2.7,1.0,20,3,2,3,5,8,10,12,15,60,0,0,1.0216896437332668
490,1.9,2.3000000000000003,30,5,2,3,4,5,10,12,15,60,0,0,1.021523184199955
820,2.0,1.1,10,4,2,3,5,7,10,12,15,60,0,0,1.0215138944864843
900,0.1,1.8000000000000005,20,2,2,3,5,7,10,12,15,60,0,0,1.0213650908344445
620,2.4000000000000004,1.7000000000000002,60,4,2,3,4,8,10,12,15,60,0,0,1.0205354848442325
870,0.9,1.6,90,4,2,3,4,7,10,12,15,60,0,0,1.020044598102253
590,0.4,0.3,80,5,2,3,4,5,10,12,15,60,0,0,1.0200208409261335
570,1.9,2.7,70,2,2,3,5,6,10,12,15,60,0,0,1.0196378305790548
690,0.5,1.5000000000000002,60,2,2,3,4,8,10,12,15,60,0,0,1.0195367192868894
650,1.4,0.7000000000000001,60,3,2,3,5,8,10,12,15,60,0,0,1.019346054148239
700,2.8000000000000003,0.7000000000000001,50,4,2,3,4,6,10,12,15,60,0,0,1.0191320975256382
750,0.9,0.5,50,3,2,3,4,6,10,12,15,60,0,0,1.0189356180346294
650,2.8000000000000003,2.3000000000000003,60,4,2,3,5,7,10,12,15,60,0,0,1.0183567566487746
430,0.1,2.4000000000000004,70,2,2,3,4,6,10,12,15,60,0,0,1.0177100036368996
830,2.4000000000000004,2.0,70,4,2,3,5,8,10,12,15,60,0,0,1.017485707183822
830,2.8000000000000003,0.1,40,2,2,3,4,6,10,12,15,60,0,0,1.017283090063726
630,2.3000000000000003,1.9,60,4,2,3,4,8,10,12,15,60,0,0,1.0172464118204478
780,2.6,1.2000000000000002,90,4,2,3,5,8,10,12,15,60,0,0,1.0170350798259042
740,2.1,1.1,40,5,2,3,5,6,10,12,15,60,0,0,1.0169865656312194
830,1.9,2.0,10,5,2,3,5,7,10,12,15,60,0,0,1.0166479767346528
750,1.2000000000000002,0.5,60,5,2,3,5,8,10,12,15,60,0,0,1.0165549240016234
670,2.5000000000000004,2.5000000000000004,80,4,2,3,5,8,10,12,15,60,0,0,1.0164532295281286
440,1.8000000000000005,2.4000000000000004,30,5,2,3,4,5,10,12,15,60,0,0,1.0160612614329885
770,1.6,1.1,80,4,2,3,4,6,10,12,15,60,0,0,1.0157670789832585
970,0.8,2.7,50,3,2,3,4,8,10,12,15,60,0,0,1.0156646812923262
540,1.4,1.5000000000000002,40,4,2,3,4,8,10,12,15,60,0,0,1.0153370828533717
720,2.1,1.2000000000000002,70,2,2,3,5,7,10,12,15,60,0,0,1.0150618565336549
880,0.6,1.1,80,2,2,3,4,8,10,12,15,60,0,0,1.0149115301801854
680,1.4,2.1,80,4,2,3,4,8,10,12,15,60,0,0,1.01465399228115
700,0.3,0.8,70,2,2,3,5,7,10,12,15,60,0,0,1.013830665802261
620,2.1,1.7000000000000002,60,4,2,3,4,8,10,12,15,60,0,0,1.0134035895407625
840,2.2,2.3000000000000003,10,2,2,3,5,7,10,12,15,60,0,0,1.0131076510756634
930,0.6,0.2,20,4,2,3,4,8,10,12,15,60,0,0,1.01261085654115
920,0.7000000000000001,1.3000000000000005,20,3,2,3,5,6,10,12,15,60,0,0,1.0123677817462888
800,1.1,2.4000000000000004,80,3,2,3,4,6,10,12,15,60,0,0,1.0122929379230092
940,2.8000000000000003,2.8000000000000003,20,4,2,3,4,6,10,12,15,60,0,0,1.0119327999275458
860,2.5000000000000004,0.6,50,2,2,3,4,6,10,12,15,60,0,0,1.0115555791986193
720,1.5000000000000002,0.4,20,5,2,3,4,7,10,12,15,60,0,0,1.011403285139364
710,2.0,1.7000000000000002,20,4,2,3,5,8,10,12,15,60,0,0,1.010999081406026
850,0.2,0.5,90,3,2,3,4,7,10,12,15,60,0,0,1.010970454129735
840,2.2,0.9,70,4,2,3,5,7,10,12,15,60,0,0,1.0104498101160404
480,1.7000000000000002,2.4000000000000004,30,5,2,3,4,5,10,12,15,60,0,0,1.0104341176794724
440,2.9000000000000004,2.8000000000000003,60,5,2,3,4,5,10,12,15,60,0,0,1.0092343224068183
760,1.4,1.4,30,2,2,3,4,6,10,12,15,60,0,0,1.0085328388173105
890,0.2,1.5000000000000002,80,3,2,3,5,8,10,12,15,60,0,0,1.0085175488114233
900,1.1,0.7000000000000001,20,2,2,3,5,6,10,12,15,60,0,0,1.0084632469586154
810,1.1,1.8000000000000005,90,5,2,3,4,6,10,12,15,60,0,0,1.0084625379476262
510,2.5000000000000004,2.6,70,4,2,3,4,8,10,12,15,60,0,0,1.007845463038423
980,1.8000000000000005,0.6,50,5,2,3,5,8,10,12,15,60,0,0,1.0076141193175914
970,0.8,1.1,20,4,2,3,5,6,10,12,15,60,0,0,1.0066449174728758
850,2.9000000000000004,1.5000000000000002,50,3,2,3,4,5,10,12,15,60,0,0,1.006308654999664
870,1.3000000000000005,0.1,60,4,2,3,5,8,10,12,15,60,0,0,1.0060107597141437
450,2.7,2.1,60,4,2,3,4,8,10,12,15,60,0,0,1.0058328634114502
480,2.5000000000000004,2.0,20,5,2,3,4,5,10,12,15,60,0,0,1.005655560159986
970,2.1,1.0,20,3,2,3,5,6,10,12,15,60,0,0,1.0051485761679646
580,1.6,0.2,60,5,2,3,4,7,10,12,15,60,0,0,1.0048737649728785
750,2.0,1.1,30,3,2,3,4,6,10,12,15,60,0,0,1.003969827452208
830,2.9000000000000004,0.5,10,2,2,3,4,8,10,12,15,60,0,0,1.0036083814251142
460,1.6,2.4000000000000004,30,5,2,3,4,5,10,12,15,60,0,0,1.0034736292169175
900,0.5,1.9,70,4,2,3,5,7,10,12,15,60,0,0,1.003421451160706
550,2.4000000000000004,0.4,50,3,2,3,4,6,10,12,15,60,0,0,1.0033956391365315
740,0.9,0.7000000000000001,80,5,2,3,4,7,10,12,15,60,0,0,1.0033013723881423
840,2.1,1.9,80,3,2,3,5,8,10,12,15,60,0,0,1.0031883102782306
770,2.0,1.2000000000000002,60,2,2,3,4,5,10,12,15,60,0,0,1.0026726537036423
980,2.6,1.7000000000000002,20,4,2,3,5,6,10,12,15,60,0,0,1.0026328790717365
580,2.1,1.8000000000000005,60,4,2,3,4,8,10,12,15,60,0,0,1.0018315701824536
830,2.7,2.1,70,4,2,3,4,6,10,12,15,60,0,0,1.0017741561123696
900,1.0,1.2000000000000002,50,5,2,3,5,8,10,12,15,60,0,0,1.0013675247352094
550,2.3000000000000003,1.6,70,4,2,3,4,8,10,12,15,60,0,0,1.000992757066478
970,2.6,0.8,40,4,2,3,4,6,10,12,15,60,0,0,1.000851143400929
610,1.4,1.8000000000000005,80,2,2,3,5,7,10,12,15,60,0,0,1.0006131297076348
890,2.8000000000000003,2.6,90,3,2,3,4,8,10,12,15,60,0,0,1.0005432231798332
910,1.9,2.1,70,2,2,3,4,7,10,12,15,60,0,0,1.0004694551711146
720,1.7000000000000002,1.6,40,4,2,3,5,7,10,12,15,60,0,0,1.0001502087252303
640,2.9000000000000004,2.8000000000000003,90,5,2,3,4,7,10,12,15,60,0,0,0.9997448416881808
470,2.5000000000000004,1.1,70,5,2,3,4,6,10,12,15,60,0,0,0.999378191251472
630,1.9,0.4,50,4,2,3,5,8,10,12,15,60,0,0,0.9990500431857569
850,1.1,1.2000000000000002,40,2,2,3,4,6,10,12,15,60,0,0,0.9990196373778696
650,2.4000000000000004,1.7000000000000002,60,4,2,3,4,6,10,12,15,60,0,0,0.9987769768277592
580,0.3,0.3,80,4,2,3,4,5,10,12,15,60,0,0,0.9984551887505762
680,2.7,1.2000000000000002,40,3,2,3,4,6,10,12,15,60,0,0,0.9982354018086668
610,2.0,1.6,80,5,2,3,5,6,10,12,15,60,0,0,0.9981667476776344
630,2.5000000000000004,2.5000000000000004,30,3,2,3,4,6,10,12,15,60,0,0,0.9981603674006808
720,1.2000000000000002,2.3000000000000003,30,2,2,3,4,8,10,12,15,60,0,0,0.9973526012453162
640,2.8000000000000003,1.7000000000000002,60,3,2,3,5,8,10,12,15,60,0,0,0.996815495246755
740,1.1,1.7000000000000002,40,3,2,3,4,8,10,12,15,60,0,0,0.9967365152901
910,0.9,1.0,50,5,2,3,5,8,10,12,15,60,0,0,0.9963943682072688
790,2.9000000000000004,1.4,50,2,2,3,4,6,10,12,15,60,0,0,0.9960322135216382
540,2.1,1.7000000000000002,60,4,2,3,4,8,10,12,15,60,0,0,0.995213222909521
890,0.2,1.4,90,5,2,3,4,8,10,12,15,60,0,0,0.994745963083186
460,1.5000000000000002,2.6,30,5,2,3,4,5,10,12,15,60,0,0,0.9944084645255984
790,0.5,0.3,80,2,2,3,5,8,10,12,15,60,0,0,0.9936077740403466
710,0.9,0.1,30,2,2,3,5,6,10,12,15,60,0,0,0.9934037174111348
770,1.3000000000000005,0.1,40,4,2,3,4,7,10,12,15,60,0,0,0.9931658674298952
610,2.2,1.8000000000000005,60,4,2,3,4,8,10,12,15,60,0,0,0.991884658064032
700,1.7000000000000002,2.9000000000000004,80,4,2,3,4,5,10,12,15,60,0,0,0.9917924358341312
